category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
french,11,Effectue un recalage flexible (deformable) sur la surface /data/tooth.vtk. Utilise la méthode 'butterfly' et place le résultat dans /data/warped_output.,flexreg,flexreg,True,"{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}",1.0,True,
french,12,Génère un tableau de bord interactif à partir des résumés cliniques dans /data/reports. Sauvegarde les fichiers HTML dans /data/dashboard.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}",1.0,True,
french,13,Produis une synthèse des notes médicales situées dans /data/notes avec le modèle t5-base. Enregistre les résumés dans /data/summaries et le log dans /data/summaries/medx.log.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}",1.0,True,
french,14,Réalise une approximation d'image IRM vers CBCT pour les fichiers dans /data/mri en utilisant /data/cbct comme référence. Sauvegarde les sorties dans /data/approx_images.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}",1.0,True,
french,15,Aligne les séquences IRM de /data/mri sur les volumes CBCT de /data/cbct. Utilise les masques de /data/masks pour guider le recalage et sauvegarde dans /data/aligned_mri.,mri2cbct_reg,mri2cbct_reg,True,"{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""output_folder"": ""/data/aligned_mri"", ""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks""}",1.0,True,
french,16,"Sépare les côtés gauche et droit des scans pour une analyse d'asymétrie. CBCT : /data/cbct, IRM : /data/mri, Seg : /data/seg. Place les dossiers de découpe dans /data/lr_output.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}",1.0,True,
french,17,"Réoriente et centre les IRM brutes dans /data/mri_raw. Utilise la direction standard [-1,0,0,0,-1,0,0,0,1] et un espacement Z de 1.5. Sortie : /data/centered_mri.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}",0.75,False,"'direction': expected '-1.0, 0.0, 0.0, 0.0, -1.0, 0., got '-1,0,0,0,-1,0,0,0,1'"
french,18,"Rééchantillonne tous les volumes du dossier /data/raw vers une taille de [256, 256, 128]. Sauvegarde les nouveaux fichiers dans /data/resampled.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/data/raw/MRI"", ""input_folder_T2_MRI"": ""/data/raw/MRI_T2"", ""input_folder_CBCT"": ""/data/raw/CBCT"", ""input_folder_T2_CBCT"": ""/data/raw/CBCT_T2"", ""input_folder_Seg"": ""/data/raw/Seg"", ""input_folder_T2_Seg"": ""/data/raw/Seg_T2"", ""output_folder"": ""/data/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": [0.3, 0.3, 0.3], ""center"": false}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}",0.2,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: spacing; Missing: center
french,19,Extrais les régions de l'articulation temporo-mandibulaire (ATM) des scans CBCT et IRM. Utilise les segmentations dans /data/seg et le modèle /models/tmj. Sauvegarde dans /data/tmj_crops et log dans /data/tmj_crops/run.log.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""model_folder"": ""/models/tmj"", ""output_folder"": ""/data/tmj_crops"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}",0.667,False,Missing: cbct_folder; Missing: mri_folder
french,20,"Prépare les scans CBCT dans /data/raw pour l'orientation ASO. Utilise le modèle dans /models/aso, enregistre dans /data/pre_aso et log dans /data/pre_aso/log.txt. Entrée non-DICOM.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""model_folder"": ""/models/aso"", ""output_folder"": ""/data/pre_aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}",1.0,True,
french,21,Standardise l'orientation des scans intraoraux de /data/ios par rapport à la référence /data/gold. Traite les dents 8 et 9 (maxillaire) avec occlusion. Sortie : /data/oriented_ios. Log : /data/oriented_ios/process.log.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": [""8"", ""9""], ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}",0.857,False,"'list_teeth': expected '8,9', got ['8', '9']"
french,22,Réoriente les scans CBCT dans /data/scans en utilisant les points Sella et Nasion. Utilise le dossier de référence /data/gold et sauvegarde dans /data/fixed_orientation.,semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
french,23,Ajuste l'orientation des surfaces IOS dans /data/ios via les landmarks Cusp et Fossa. Utilise la mâchoire supérieure et la référence /data/gold. Sauvegarde dans /data/semi_aso_out et log dans /data/semi_aso_out/semi.log.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": ""Cusp,Fossa"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": ""Cusp,Fossa"", ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": [""Cusp"", ""Fossa""], ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}",0.714,False,"'list_landmark': expected 'Cusp,Fossa', got ['Cusp', 'Fossa']; Missing: occlusion"
spanish,1,"Detecta los puntos de referencia anatómicos en los volúmenes CBCT en /data/scans. Usa los modelos de /models/ali, guarda en /output y usa /tmp para archivos temporales. No son archivos DICOM.",ali_cbct,ali_cbct,True,"{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""lm_type"": ""1,2,3"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}",0.833,False,Missing: lm_type
spanish,2,Extrae los landmarks dentales para los dientes 8 y 9 en el escaneo /data/ios_scan.stl. Usa los modelos en /weights/ios y guarda en /results/ios. Registra el proceso en /results/ios/ali.log.,ali_ios,ali_ios,True,"{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""lm_type"": ""cusp fossa"", ""teeth"": ""8 9"", ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}","{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""teeth"": ""8 9"", ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}","{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""teeth"": [""8"", ""9""], ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}",0.667,False,"Missing: lm_type; 'teeth': expected '8 9', got ['8', '9']"
spanish,3,"Realiza una segmentación automática de la mandíbula y el maxilar en los escaneos de /data/volumes. Usa los modelos nnUNet de /models/amasss, guarda las máscaras en /output/seg y registra la operación en /output/seg/amasss.log.",amasss_cli,amasss_cli,True,"{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}","{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}","{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}",1.0,True,
spanish,4,Alinea los escaneos iniciales (T1) de /data/T1 con los de seguimiento (T2) en /data/T2 usando registro tipo MAND. Guarda el alineamiento en /data/reg_out y usa /data/tmp para el caché. Entrada no-DICOM.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}",1.0,True,
spanish,5,"Lleva a cabo el registro de superficies dentales entre /scans/T1 y /scans/T2. Utiliza el modelo de refinamiento en /models/refine, guarda el resultado en /scans/aligned y crea un log en /scans/aligned/reg.log.",areg_ios,areg_ios,True,"{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log""}","{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log""}",0.833,False,Missing: areg_mode
spanish,6,Recorta las regiones de interés de los volúmenes en /data/raw usando el archivo de marcadores ROI /data/roi.json. Guarda los archivos recortados en /data/cropped y mantén las dimensiones físicas. Log: /data/cropped/log.txt.,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}","{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}","{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}",1.0,True,
spanish,7,Aplica las matrices de transformación de /data/matrices al escaneo /data/patient.nii.gz. Usa /data/ref.nii.gz como referencia y guarda el volumen transformado en /data/output. Log en /data/output/matrix.log.,automatrix,automatrix,True,"{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log"", ""fromAreg"": false, ""is_seg"": false}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log""}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log""}",0.714,False,Missing: fromAreg; Missing: is_seg
spanish,8,"Ejecuta una segmentación dental por lotes en la carpeta /data/cbct_scans. Usa los pesos del modelo en /models/dental_weights, guarda en /data/masks y registra el log en /data/masks/batch.log.",batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/data/cbct_scans"", ""output_folder"": ""/data/masks"", ""models_folder"": ""/models/dental_weights"", ""log_path"": ""/data/masks/batch.log""}","{""input_folder"": ""/data/cbct_scans"", ""models_folder"": ""/models/dental_weights"", ""output_folder"": ""/data/masks"", ""log_path"": ""/data/masks/batch.log""}","{""input_folder"": ""/data/cbct_scans"", ""output_folder"": ""/data/masks"", ""models_folder"": ""/models/dental_weights"", ""log_path"": ""/data/masks/batch.log""}",1.0,True,
spanish,9,Usa la herramienta CLIC para segmentar las estructuras dentales en /data/patients. Los modelos están en /models/clic y las máscaras de salida irán a /data/clic_masks.,clic,clic,True,"{""input_path"": ""/data/patients"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/data/clic_masks""}","{""input_path"": ""/data/patients"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/data/clic_masks""}","{""input_path"": ""/data/patients"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/data/clic_masks""}",1.0,True,
spanish,10,Analiza la morfología de las mallas en /data/meshes. Realiza una clasificación de 3 clases con el modelo resnet. Guarda los resultados en /data/shape_results y el log en /data/shape_results/log.txt.,docshapeaxi,docshapeaxi,True,"{""input_dir"": ""/data/meshes"", ""output_dir"": ""/data/shape_results"", ""data_type"": ""mesh"", ""task"": ""classification"", ""model"": ""tooth_model"", ""nn"": ""resnet"", ""num_classes"": 3, ""log_path"": ""/data/shape_results/log.txt""}","{""input_dir"": ""/data/meshes"", ""task"": ""classification"", ""num_classes"": 3, ""nn"": ""resnet"", ""output_dir"": ""/data/shape_results"", ""log_path"": ""/data/shape_results/log.txt""}","{""input_dir"": ""/data/meshes"", ""output_dir"": ""/data/shape_results"", ""task"": ""classification"", ""nn"": ""resnet"", ""num_classes"": 3, ""log_path"": ""/data/shape_results/log.txt""}",0.75,False,Missing: data_type; Missing: model
spanish,11,Realiza un registro flexible (deformable) en la superficie /data/tooth.vtk. Usa el método 'butterfly' y coloca el resultado en /data/warped_output.,flexreg,flexreg,True,"{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}",1.0,True,
spanish,12,Genera un panel interactivo (dashboard) a partir de los resúmenes clínicos en /data/reports. Guarda los archivos HTML en /data/dashboard.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}",1.0,True,
spanish,13,Produce una síntesis de las notas médicas en /data/notes con el modelo t5-base. Guarda los resúmenes en /data/summaries y el log en /data/summaries/medx.log.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}",1.0,True,
spanish,14,Realiza una aproximación de imagen RM a CBCT para los archivos en /data/mri usando /data/cbct como referencia. Guarda los resultados en /data/approx_images.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}",1.0,True,
spanish,15,Alinea las secuencias RM de /data/mri con los volúmenes CBCT de /data/cbct. Usa las máscaras de /data/masks para guiar el registro y guarda en /data/aligned_mri.,mri2cbct_reg,mri2cbct_reg,True,"{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""output_folder"": ""/data/aligned_mri"", ""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks""}",1.0,True,
spanish,16,"Separa los lados izquierdo y derecho de los escaneos para análisis de asimetría. CBCT: /data/cbct, RM: /data/mri, Seg: /data/seg. Coloca los recortes en /data/lr_output.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}",1.0,True,
spanish,17,"Reorienta y centra las RM brutas en /data/mri_raw. Usa la dirección estándar [-1,0,0,0,-1,0,0,0,1] y un espaciado Z de 1.5. Salida: /data/centered_mri.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}",0.75,False,"'direction': expected '-1.0, 0.0, 0.0, 0.0, -1.0, 0., got '-1,0,0,0,-1,0,0,0,1'"
spanish,18,"Remuestrea todos los volúmenes en la carpeta /data/raw a un tamaño de [256, 256, 128]. Guarda los nuevos archivos en /data/resampled.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/data/raw/MRI"", ""input_folder_T2_MRI"": ""/data/raw/MRI_T2"", ""input_folder_CBCT"": ""/data/raw/CBCT"", ""input_folder_T2_CBCT"": ""/data/raw/CBCT_T2"", ""input_folder_Seg"": ""/data/raw/Seg"", ""input_folder_T2_Seg"": ""/data/raw/Seg_T2"", ""output_folder"": ""/data/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": [0.3, 0.3, 0.3], ""center"": false}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}",0.2,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: spacing; Missing: center
spanish,19,Extrae las regiones de la articulación temporomandibular (ATM) de los escaneos CBCT y RM. Usa las segmentaciones en /data/seg y el modelo /models/tmj. Guarda en /data/tmj_crops y log en /data/tmj_crops/run.log.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""model_folder"": ""/models/tmj"", ""output_folder"": ""/data/tmj_crops"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}",0.667,False,Missing: cbct_folder; Missing: mri_folder
spanish,20,"Prepara los escaneos CBCT en /data/raw para la orientación ASO. Usa el modelo en /models/aso, guarda en /data/pre_aso y log en /data/pre_aso/log.txt. Entrada no-DICOM.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""model_folder"": ""/models/aso"", ""output_folder"": ""/data/pre_aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}",1.0,True,
spanish,21,Estandariza la orientación de los escaneos intraorales de /data/ios respecto a la referencia /data/gold. Procesa los dientes 8 y 9 (maxilar) con oclusión. Salida: /data/oriented_ios. Log: /data/oriented_ios/process.log.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": [""8"", ""9""], ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}",0.857,False,"'list_teeth': expected '8,9', got ['8', '9']"
spanish,22,Reorienta los escaneos CBCT en /data/scans usando los puntos Sella y Nasion. Usa la carpeta de referencia /data/gold y guarda en /data/fixed_orientation.,semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
